"","Months","Total_death"
"142358","Nov","61"
"142359","Nov","80"
"142360","Nov","83"
"142361","Nov","81"
"142362","Nov","94"
"142363","Nov","71"
"142364","Nov","89"
"142365","Nov","87"
"142366","Nov","88"
"142367","Nov","93"
"142368","Nov","108"
"142369","Nov","88"
"142370","Nov","82"
"142371","Nov","85"
"142372","Nov","94"
"142373","Nov","95"
"142374","Nov","110"
"142375","Nov","85"
"142376","Nov","84"
"142377","Nov","82"
"142378","Nov","82"
"142379","Nov","98"
"142380","Nov","92"
"142381","Nov","93"
"142382","Nov","79"
"142383","Nov","88"
"142384","Nov","89"
"142385","Nov","84"
"142386","Dec","95"
"142387","Dec","88"
"142388","Dec","93"
"142389","Dec","81"
"142390","Dec","82"
"142391","Dec","96"
"142392","Dec","70"
"142393","Dec","80"
"142394","Dec","97"
"142395","Dec","87"
"142396","Dec","83"
"142397","Dec","90"
"142398","Dec","85"
"142399","Dec","85"
"142400","Dec","99"
"142401","Dec","91"
"142402","Dec","94"
"142403","Dec","89"
"142404","Dec","92"
"142405","Dec","80"
"142406","Dec","99"
"142407","Dec","89"
"142408","Dec","82"
"142409","Dec","81"
"142410","Dec","89"
"142411","Dec","63"
"142412","Dec","97"
"142413","Dec","92"
"142414","Dec","84"
"142415","Dec","78"
"142416","Dec","92"
"142417","Jan","82"
"142418","Jan","76"
"142419","Jan","70"
"142420","Jan","67"
"142421","Jan","51"
"142422","Jan","64"
"142423","Jan","63"
"142424","Jan","65"
"142425","Jan","49"
"142426","Jan","69"
"142427","Jan","58"
"142428","Jan","59"
"142429","Jan","55"
"142430","Jan","60"
"142431","Jan","49"
"142432","Jan","65"
"142433","Jan","51"
"142434","Jan","37"
"142435","Jan","38"
"142436","Jan","62"
"142437","Jan","46"
"142438","Jan","47"
"142439","Jan","44"
"142440","Jan","46"
"142441","Jan","49"
"142442","Jan","32"
"142443","Jan","41"
"142444","Jan","34"
"142445","Jan","42"
"142446","Jan","36"
"142447","Jan","30"
"142448","Feb","27"
"142449","Feb","31"
"142450","Feb","24"
"142451","Feb","19"
"142452","Feb","24"
"142453","Feb","22"
"142454","Feb","26"
"142455","Feb","19"
"142456","Feb","20"
"142457","Feb","16"
"142458","Feb","24"
"142459","Feb","14"
"142460","Feb","15"
"142461","Feb","18"
"142462","Feb","22"
"142463","Feb","19"
"142464","Feb","8"
"142465","Feb","9"
"142466","Feb","10"
"142467","Feb","14"
"142468","Feb","15"
"142469","Feb","11"
"142470","Feb","9"
"142471","Feb","10"
"142472","Feb","8"
"142473","Feb","10"
"142474","Feb","9"
"142475","Feb","10"
"142476","Mar","7"
"142477","Mar","8"
"142478","Mar","11"
"142479","Mar","9"
"142480","Mar","9"
"142481","Mar","10"
"142482","Mar","8"
"142483","Mar","9"
"142484","Mar","10"
"142485","Mar","8"
"142486","Mar","12"
"142487","Mar","13"
"142488","Mar","9"
"142489","Mar","14"
"142490","Mar","9"
"142491","Mar","9"
"142492","Mar","11"
"142493","Mar","13"
"142494","Mar","9"
"142495","Mar","9"
"142496","Mar","4"
"142497","Mar","7"
"142498","Mar","5"
"142499","Mar","12"
"142500","Mar","7"
"142501","Mar","13"
"142502","Mar","4"
"142503","Mar","10"
"142504","Mar","9"
"142505","Mar","5"
"142506","Mar","12"
"142507","Apr","14"
"142508","Apr","12"
"142509","Apr","6"
"142510","Apr","12"
"142511","Apr","10"
"142512","Apr","17"
"142513","Apr","10"
"142514","Apr","10"
"142515","Apr","5"
"142516","Apr","8"
"142517","Apr","6"
"142518","Apr","7"
"142519","Apr","3"
"142520","Apr","10"
"142521","Apr","6"
"142522","Apr","4"
"142523","Apr","7"
"142524","Apr","9"
"142525","Apr","7"
"142526","Apr","8"
"142527","Apr","9"
"142528","Apr","5"
"142529","Apr","7"
"142530","Apr","10"
"142531","Apr","6"
"142532","Apr","9"
"142533","Apr","13"
"142534","Apr","11"
"142535","Apr","7"
"142536","Apr","8"
"142537","May","10"
"142538","May","12"
"142539","May","8"
"142540","May","5"
"142541","May","4"
"142542","May","11"
"142543","May","4"
"142544","May","7"
"142545","May","5"
"142546","May","5"
"142547","May","6"
"142548","May","4"
"142549","May","0"
"142550","May","5"
"142551","May","4"
"142552","May","2"
"142553","May","9"
"142554","May","1"
"142555","May","3"
"142556","May","6"
"142557","May","3"
"142558","May","10"
"142559","May","5"
"142560","May","5"
"142561","May","4"
"142562","May","4"
"142563","May","2"
"142564","May","3"
"142565","May","2"
"142566","May","4"
"142567","May","0"
"142568","Jun","2"
"142569","Jun","1"
"142570","Jun","3"
"142571","Jun","6"
"142572","Jun","4"
"142573","Jun","2"
"142574","Jun","6"
"142575","Jun","2"
"142576","Jun","2"
"142577","Jun","2"
"142578","Jun","3"
"142579","Jun","3"
"142580","Jun","2"
"142581","Jun","2"
"142582","Jun","0"
"142583","Jun","1"
"142584","Jun","4"
"142585","Jun","3"
"142586","Jun","3"
"142587","Jun","0"
"142588","Jun","1"
"142589","Jun","2"
"142590","Jun","0"
"142591","Jun","1"
"142592","Jun","1"
"142593","Jun","1"
"142594","Jun","0"
"142595","Jun","2"
"142596","Jun","0"
"142597","Jun","2"
"142598","Jul","0"
"142599","Jul","0"
"142600","Jul","1"
"142601","Jul","0"
"142602","Jul","0"
"142603","Jul","0"
"142604","Jul","0"
"142605","Jul","0"
"142606","Jul","0"
"142607","Jul","1"
"142608","Jul","1"
"142609","Jul","1"
"142610","Jul","0"
"142611","Jul","1"
"142612","Jul","0"
"142613","Jul","0"
"142614","Jul","0"
"142615","Jul","1"
"142616","Jul","0"
"142617","Jul","1"
"142618","Jul","0"
"142619","Jul","2"
"142620","Jul","0"
"142621","Jul","0"
"142622","Jul","1"
"142623","Jul","1"
"142624","Jul","1"
"142625","Jul","5"
"142626","Jul","3"
"142627","Jul","1"
"142628","Jul","0"
"142629","Aug","0"
"142630","Aug","1"
"142631","Aug","1"
"142632","Aug","1"
"142633","Aug","0"
"142634","Aug","0"
"142635","Aug","0"
"142636","Aug","0"
"142637","Aug","1"
"142638","Aug","2"
"142639","Aug","2"
"142640","Aug","3"
"142641","Aug","2"
"142642","Aug","1"
"142643","Aug","3"
"142644","Aug","2"
"142645","Aug","3"
"142646","Aug","4"
"142647","Aug","1"
"142648","Aug","4"
"142649","Aug","7"
"142650","Aug","3"
"142651","Aug","3"
"142652","Aug","6"
"142653","Aug","8"
"142654","Aug","4"
"142655","Aug","7"
"142656","Aug","4"
"142657","Aug","8"
"142658","Aug","5"
"142659","Aug","13"
"142660","Sep","4"
"142661","Sep","8"
"142662","Sep","4"
"142663","Sep","9"
"142664","Sep","6"
"142665","Sep","9"
"142666","Sep","8"
"142667","Sep","11"
"142668","Sep","7"
"142669","Sep","7"
"142670","Sep","5"
"142671","Sep","7"
"142672","Sep","10"
"142673","Sep","8"
"142674","Sep","3"
"142675","Sep","7"
"142676","Sep","3"
"142677","Sep","11"
"142678","Sep","4"
"142679","Sep","6"
"142680","Sep","4"
"142681","Sep","4"
"142682","Sep","6"
"142683","Sep","7"
"142684","Sep","9"
"142685","Sep","5"
"142686","Sep","7"
"142687","Sep","3"
"142688","Sep","7"
"142689","Sep","11"
"142690","Oct","1"
"142691","Oct","5"
"142692","Oct","5"
"142693","Oct","3"
"142694","Oct","4"
"142695","Oct","6"
"142696","Oct","1"
"142697","Oct","8"
"142698","Oct","3"
"142699","Oct","5"
"142700","Oct","4"
"142701","Oct","10"
"142702","Oct","6"
"142703","Oct","6"
"142704","Oct","3"
"142705","Oct","3"
"142706","Oct","0"
"142707","Oct","4"
"142708","Oct","2"
"142709","Oct","6"
"142710","Oct","9"
"142711","Oct","3"
"142712","Oct","5"
"142713","Oct","4"
"142714","Oct","4"
"142715","Oct","8"
"142716","Oct","5"
"142717","Oct","10"
"142718","Oct","7"
"142719","Oct","4"
"142720","Oct","6"
"142721","Nov","5"
"142722","Nov","5"
"142723","Nov","3"
"142724","Nov","3"
"142725","Nov","3"
"142726","Nov","7"
"142727","Nov","3"
"142728","Nov","10"
"142729","Nov","10"
"142730","Nov","11"
"142731","Nov","5"
"142732","Nov","13"
"142733","Nov","7"
"142734","Nov","7"
"142735","Nov","8"
"142736","Nov","8"
"142737","Nov","14"
"142738","Nov","13"
"142739","Nov","17"
"142740","Nov","6"
"142741","Nov","9"
"142742","Nov","13"
"142743","Nov","20"
"142744","Nov","19"
"142745","Nov","18"
"142746","Nov","8"
"142747","Nov","14"
"142748","Nov","16"
"142749","Nov","19"
"142750","Nov","21"
"142751","Dec","27"
"142752","Dec","29"
"142753","Dec","26"
"142754","Dec","24"
"142755","Dec","22"
"142756","Dec","25"
"142757","Dec","35"
"142758","Dec","23"
"142759","Dec","29"
"142760","Dec","29"
"142761","Dec","22"
"142762","Dec","22"
"142763","Dec","30"
"142764","Dec","22"
"142765","Dec","35"
"142766","Dec","33"
"142767","Dec","30"
"142768","Dec","24"
"142769","Dec","21"
"142770","Dec","20"
"142771","Dec","29"
"142772","Dec","20"
"142773","Dec","25"
"142774","Dec","26"
"142775","Dec","11"
"142776","Dec","21"
"142777","Dec","14"
"142778","Dec","17"
"142779","Dec","25"
"142780","Dec","14"
"142781","Dec","23"
"142782","Jan","24"
"142783","Jan","18"
"142784","Jan","12"
"142785","Jan","12"
"142786","Jan","10"
"142787","Jan","13"
"142788","Jan","12"
"142789","Jan","28"
"142790","Jan","17"
"142791","Jan","10"
"142792","Jan","18"
"142793","Jan","13"
"142794","Jan","10"
"142795","Jan","14"
"142796","Jan","15"
"142797","Jan","16"
"142798","Jan","14"
"142799","Jan","12"
"142800","Jan","17"
"142801","Jan","21"
"142802","Jan","20"
"142803","Jan","13"
"142804","Jan","18"
"142805","Jan","12"
"142806","Jan","8"
"142807","Jan","19"
"142808","Jan","11"
"142809","Jan","11"
"142810","Jan","17"
"142811","Jan","15"
"142812","Jan","23"
"142813","Feb","14"
"142814","Feb","15"
"142815","Feb","20"
"142816","Feb","12"
"142817","Feb","7"
"142818","Feb","14"
"142819","Feb","15"
"142820","Feb","18"
"142821","Feb","14"
"142822","Feb","15"
"142823","Feb","12"
"142824","Feb","20"
"142825","Feb","12"
"142826","Feb","10"
"142827","Feb","7"
"142828","Feb","12"
"142829","Feb","9"
"142830","Feb","12"
"142831","Feb","7"
"142832","Feb","15"
"142833","Feb","11"
"142834","Feb","16"
"142835","Feb","11"
"142836","Feb","14"
"142837","Feb","10"
"142838","Feb","12"
"142839","Feb","9"
"142840","Feb","14"
"142841","Mar","6"
"142842","Mar","6"
"142843","Mar","9"
"142844","Mar","6"
"142845","Mar","9"
"142846","Mar","8"
"142847","Mar","8"
"142848","Mar","6"
"142849","Mar","10"
"142850","Mar","10"
"142851","Mar","13"
"142852","Mar","6"
"142853","Mar","11"
"142854","Mar","10"
"142855","Mar","14"
"142856","Mar","11"
"142857","Mar","13"
"142858","Mar","14"
"142859","Mar","17"
"142860","Mar","17"
"142861","Mar","11"
"142862","Mar","13"
"142863","Mar","7"
"142864","Mar","20"
"142865","Mar","7"
"142866","Mar","16"
"142867","Mar","15"
"142868","Mar","12"
"142869","Mar","6"
"142870","Mar","12"
"142871","Mar","7"
"142872","Apr","4"
"142873","Apr","8"
"142874","Apr","10"
"142875","Apr","8"
"142876","Apr","4"
"142877","Apr","7"
"142878","Apr","13"
"142879","Apr","7"
"142880","Apr","11"
"142881","Apr","4"
"142882","Apr","3"
"142883","Apr","5"
"142884","Apr","8"
"142885","Apr","10"
"142886","Apr","6"
"142887","Apr","2"
"142888","Apr","3"
"142889","Apr","7"
"142890","Apr","4"
"142891","Apr","2"
"142892","Apr","6"
"142893","Apr","4"
"142894","Apr","7"
"142895","Apr","2"
"142896","Apr","4"
"142897","Apr","3"
"142898","Apr","0"
"142899","Apr","2"
"142900","Apr","3"
"142901","Apr","0"
"142902","May","2"
"142903","May","6"
"142904","May","4"
"142905","May","3"
"142906","May","2"
"142907","May","2"
"142908","May","2"
"142909","May","1"
"142910","May","1"
"142911","May","1"
"142912","May","3"
"142913","May","3"
"142914","May","2"
"142915","May","1"
"142916","May","1"
"142917","May","0"
"142918","May","2"
"142919","May","2"
"142920","May","2"
"142921","May","0"
"142922","May","2"
"142923","May","4"
"142924","May","2"
"142925","May","1"
"142926","May","1"
"142927","May","0"
"142928","May","1"
"142929","May","0"
"142930","May","0"
"142931","May","1"
"142932","May","0"
"142933","Jun","1"
"142934","Jun","1"
"142935","Jun","1"
"142936","Jun","1"
"142937","Jun","3"
"142938","Jun","0"
"142939","Jun","2"
"142940","Jun","2"
"142941","Jun","1"
"142942","Jun","0"
"142943","Jun","0"
"142944","Jun","0"
"142945","Jun","1"
"142946","Jun","1"
"142947","Jun","3"
"142948","Jun","0"
"142949","Jun","1"
"142950","Jun","1"
"142951","Jun","1"
"142952","Jun","3"
"142953","Jun","1"
"142954","Jun","1"
"142955","Jun","1"
"142956","Jun","4"
"142957","Jun","4"
"142958","Jun","2"
"142959","Jun","0"
"142960","Jun","3"
"142961","Jun","4"
"142962","Jun","4"
"142963","Jul","2"
"142964","Jul","3"
"142965","Jul","1"
"142966","Jul","1"
"142967","Jul","7"
"142968","Jul","6"
"142969","Jul","5"
"142970","Jul","5"
"142971","Jul","6"
"142972","Jul","6"
"142973","Jul","3"
"142974","Jul","4"
"142975","Jul","4"
"142976","Jul","7"
"142977","Jul","3"
"142978","Jul","4"
"142979","Jul","7"
"142980","Jul","3"
"142981","Jul","6"
"142982","Jul","5"
"142983","Jul","5"
"142984","Jul","2"
"142985","Jul","6"
"142986","Jul","6"
"142987","Jul","5"
"142988","Jul","5"
"142989","Jul","9"
"142990","Jul","3"
"142991","Jul","5"
"142992","Jul","4"
"142993","Jul","10"
"142994","Aug","6"
"142995","Aug","2"
"142996","Aug","3"
"142997","Aug","5"
"142998","Aug","4"
"142999","Aug","4"
"143000","Aug","2"
"143001","Aug","1"
"143002","Aug","3"
"143003","Aug","5"
"143004","Aug","2"
"143005","Aug","4"
"143006","Aug","1"
"143007","Aug","3"
"143008","Aug","2"
"143009","Aug","1"
"143010","Aug","4"
"143011","Aug","3"
"143012","Aug","3"
"143013","Aug","1"
"143014","Aug","2"
"143015","Aug","1"
"143016","Aug","0"
"143017","Aug","5"
"143018","Aug","4"
"143019","Aug","0"
"143020","Aug","2"
"143021","Aug","0"
"143022","Aug","2"
"143023","Aug","0"
"143024","Aug","2"
"143025","Sep","1"
"143026","Sep","2"
"143027","Sep","0"
"143028","Sep","2"
"143029","Sep","3"
"143030","Sep","2"
"143031","Sep","0"
"143032","Sep","1"
"143033","Sep","1"
"143034","Sep","0"
"143035","Sep","2"
"143036","Sep","1"
"143037","Sep","3"
"143038","Sep","1"
"143039","Sep","0"
"143040","Sep","0"
"143041","Sep","1"
"143042","Sep","1"
"143043","Sep","2"
"143044","Sep","2"
"143045","Sep","1"
"143046","Sep","1"
"143047","Sep","4"
"143048","Sep","1"
"143049","Sep","1"
"143050","Sep","1"
"143051","Sep","0"
"143052","Sep","2"
"143053","Sep","0"
"143054","Sep","3"
"143055","Oct","5"
"143056","Oct","4"
"143057","Oct","1"
"143058","Oct","1"
"143059","Oct","0"
"143060","Oct","4"
"143061","Oct","2"
"143062","Oct","3"
"143063","Oct","4"
"143064","Oct","4"
"143065","Oct","1"
"143066","Oct","2"
"143067","Oct","7"
"143068","Oct","4"
"143069","Oct","2"
"143070","Oct","3"
"143071","Oct","4"
"143072","Oct","3"
"143073","Oct","4"
"143074","Oct","7"
"143075","Oct","5"
"143076","Oct","4"
"143077","Oct","4"
"143078","Oct","4"
"143079","Oct","2"
"143080","Oct","5"
"143081","Oct","2"
"143082","Oct","4"
"143083","Oct","6"
"143084","Oct","4"
"143085","Oct","2"
"143086","Nov","3"
"143087","Nov","5"
"143088","Nov","4"
"143089","Nov","4"
"143090","Nov","2"
"143091","Nov","2"
"143092","Nov","1"
"143093","Nov","0"
"143094","Nov","4"
"143095","Nov","1"
"143096","Nov","1"
"143097","Nov","1"
"143098","Nov","4"
"143099","Nov","0"
"143100","Nov","3"
"143101","Nov","3"
"143102","Nov","6"
"143103","Nov","4"
"143104","Nov","3"
"143105","Nov","2"
"143106","Nov","4"
"143107","Nov","4"
"143108","Nov","2"
"143109","Nov","4"
"143110","Nov","3"
"143111","Nov","3"
"143112","Nov","0"
"143113","Nov","1"
"143114","Nov","3"
"143115","Nov","1"
"143116","Dec","3"
"143117","Dec","5"
"143118","Dec","3"
"143119","Dec","3"
"143120","Dec","3"
"143121","Dec","3"
"143122","Dec","3"
"143123","Dec","5"
"143124","Dec","3"
"143125","Dec","4"
"143126","Dec","3"
"143127","Dec","4"
"143128","Dec","1"
"143129","Dec","3"
"143130","Dec","5"
"143131","Dec","4"
"143132","Dec","7"
"143133","Dec","2"
"143134","Dec","3"
"143135","Dec","1"
"143136","Dec","1"
"143137","Dec","3"
"143138","Dec","2"
"143139","Dec","2"
"143140","Dec","3"
"143141","Dec","4"
"143142","Dec","1"
"143143","Dec","6"
"143144","Dec","2"
"143145","Dec","1"
"143146","Dec","3"
"143147","Jan","2"
"143148","Jan","5"
"143149","Jan","5"
"143150","Jan","3"
"143151","Jan","2"
"143152","Jan","3"
"143153","Jan","2"
"143154","Jan","3"
"143155","Jan","2"
"143156","Jan","3"
"143157","Jan","4"
"143158","Jan","1"
"143159","Jan","1"
"143160","Jan","2"
"143161","Jan","1"
"143162","Jan","2"
"143163","Jan","8"
"143164","Jan","7"
"143165","Feb","5"
"143166","Feb","4"
"143167","Feb","6"
"143168","Feb","3"
"143169","Mar","6"
"143170","Mar","6"
"143171","Mar","10"
"143172","Mar","9"
"143173","Apr","8"
"143174","Apr","3"
"143175","Apr","6"
"143176","Apr","6"
"143177","May","5"
"143178","May","12"
"143179","May","4"
"143180","May","2"
"143181","May","2"
"143182","Jun","2"
"143183","Jun","1"
"143184","Jun","1"
"143185","Jun","0"
"143186","Jul","1"
"143187","Jul","0"
"143188","Jul","1"
"143189","Jul","1"
"143190","Jul","2"
"143191","Aug","3"
"143192","Aug","0"
"143193","Aug","2"
"143194","Aug","3"
"143195","Sep","1"
"143196","Sep","3"
"143197","Sep","2"
"143198","Sep","4"
"143199","Oct","3"
"143200","Oct","3"
"143201","Oct","5"
"143202","Mar","0"
"143203","Mar","0"
"143204","Mar","0"
"143205","Mar","2"
"143206","Apr","0"
"143207","Apr","0"
"143208","Apr","0"
"143209","Apr","0"
"143210","Apr","0"
"143211","Apr","0"
"143212","Apr","1"
"143213","Apr","0"
"143214","Apr","0"
"143215","May","0"
"143216","May","0"
"143217","May","0"
"143218","May","0"
"143219","May","0"
"143220","May","0"
"143221","May","0"
"143222","May","1"
"143223","May","0"
"143224","May","0"
"143225","May","0"
"143226","May","0"
"143227","May","0"
"143228","Jun","0"
"143229","Jun","0"
"143230","Jun","0"
"143231","Jun","0"
"143232","Jun","0"
"143233","Jun","0"
"143234","Jun","0"
"143235","Jun","0"
"143236","Jun","0"
"143237","Jun","0"
"143238","Jun","1"
"143239","Jun","0"
"143240","Jun","0"
"143241","Jun","0"
"143242","Jun","0"
"143243","Jun","0"
"143244","Jun","0"
"143245","Jun","0"
"143246","Jun","2"
"143247","Jun","0"
"143248","Jul","0"
"143249","Jul","0"
"143250","Jul","0"
"143251","Jul","1"
"143252","Jul","0"
"143253","Jul","3"
"143254","Jul","1"
"143255","Jul","2"
"143256","Jul","3"
"143257","Jul","2"
"143258","Jul","1"
"143259","Jul","0"
"143260","Jul","3"
"143261","Jul","4"
"143262","Jul","2"
"143263","Jul","1"
"143264","Jul","3"
"143265","Jul","0"
"143266","Jul","1"
"143267","Jul","2"
"143268","Jul","2"
"143269","Jul","0"
"143270","Jul","0"
"143271","Jul","1"
"143272","Aug","2"
