"","Years","Total_death"
"32895",2022,0
"32896",2022,0
"32897",2022,0
"32898",2022,0
"32899",2022,0
"32900",2022,0
"32901",2022,0
"32902",2022,0
"32903",2022,0
"32904",2022,0
"32905",2022,0
"32906",2022,0
"32907",2022,0
"32908",2022,0
"32909",2022,0
"32910",2022,0
"32911",2022,0
"32912",2022,0
"32913",2022,0
"32914",2022,0
"32915",2022,0
"32916",2022,0
"32917",2022,0
"32918",2022,0
"32919",2022,0
"32920",2022,0
"32921",2022,0
"32922",2022,0
"32923",2022,0
"32924",2022,0
"32925",2022,0
"32926",2022,0
"32927",2022,0
"32928",2022,0
"32929",2022,0
"32930",2022,0
"32931",2022,0
"32932",2022,0
"32933",2022,0
"32934",2022,0
"32935",2022,0
"32936",2022,0
"32937",2022,0
"32938",2022,0
"32939",2022,0
"32940",2022,0
"32941",2022,0
"32942",2022,0
"32943",2022,0
"32944",2022,0
"32945",2022,0
"32946",2022,0
"32947",2022,0
"32948",2022,0
"32949",2022,0
"32950",2022,0
"32951",2022,0
"32952",2022,0
"32953",2022,0
"32954",2022,0
"32955",2022,0
"32956",2022,0
"32957",2022,0
"32958",2022,0
"32959",2022,0
"32960",2022,0
"32961",2022,0
"32962",2022,0
"32963",2022,0
"32964",2022,0
"32965",2022,0
"32966",2022,0
"32967",2023,0
"32968",2023,0
"32969",2023,0
"32970",2023,0
"32971",2023,0
"32972",2023,0
"32973",2023,0
"32974",2023,0
"32975",2023,0
"32976",2023,0
"32977",2023,0
"32978",2023,0
"32979",2023,0
"32980",2023,0
"32981",2023,0
"32982",2023,0
"32983",2023,0
"32984",2023,0
"32985",2023,0
"32986",2023,0
"32987",2023,0
"32988",2023,0
"32989",2023,0
"32990",2023,0
"32991",2023,0
"32992",2023,0
"32993",2023,0
"32994",2023,0
"32995",2023,0
"32996",2023,0
"32997",2023,0
"32998",2023,0
"32999",2023,0
"33000",2023,0
"33001",2023,0
"33002",2023,0
"33003",2023,0
"33004",2023,0
"33005",2023,0
"33006",2023,0
"33007",2023,0
"33008",2020,0
"33009",2020,0
"33010",2020,0
"33011",2020,0
"33012",2020,1
"33013",2020,0
"33014",2020,2
"33015",2020,0
"33016",2020,0
"33017",2020,0
"33018",2020,0
"33019",2020,0
"33020",2020,1
"33021",2020,0
"33022",2020,0
"33023",2020,0
"33024",2020,0
"33025",2020,0
"33026",2020,1
"33027",2020,0
"33028",2020,0
"33029",2020,0
"33030",2020,0
"33031",2020,0
"33032",2020,1
"33033",2020,0
"33034",2020,4
"33035",2020,0
"33036",2020,0
"33037",2020,0
"33038",2020,0
"33039",2020,0
"33040",2020,1
"33041",2020,2
"33042",2020,0
"33043",2020,0
"33044",2020,0
"33045",2020,1
"33046",2020,0
"33047",2020,0
"33048",2020,0
"33049",2020,0
"33050",2020,2
"33051",2020,2
"33052",2020,1
"33053",2020,1
"33054",2020,1
"33055",2020,10
"33056",2020,0
"33057",2020,0
"33058",2020,3
"33059",2020,0
"33060",2020,0
"33061",2020,1
"33062",2020,2
"33063",2020,0
"33064",2020,3
"33065",2020,0
"33066",2020,0
"33067",2020,0
"33068",2020,1
"33069",2020,1
"33070",2020,2
"33071",2020,0
"33072",2020,3
"33073",2020,0
"33074",2020,2
"33075",2020,0
"33076",2020,1
"33077",2020,0
"33078",2020,0
"33079",2020,2
"33080",2020,7
"33081",2020,1
"33082",2020,1
"33083",2020,0
"33084",2020,12
"33085",2020,0
"33086",2020,1
"33087",2020,6
"33088",2020,0
"33089",2020,0
"33090",2020,0
"33091",2020,1
"33092",2020,0
"33093",2020,0
"33094",2020,0
"33095",2020,0
"33096",2020,0
"33097",2020,0
"33098",2020,0
"33099",2020,0
"33100",2020,0
"33101",2020,0
"33102",2020,0
"33103",2020,0
"33104",2020,0
"33105",2020,1
"33106",2020,2
"33107",2020,0
"33108",2020,0
"33109",2020,0
"33110",2020,0
"33111",2020,0
"33112",2020,1
"33113",2020,1
"33114",2020,5
"33115",2020,1
"33116",2020,0
"33117",2020,0
"33118",2020,0
"33119",2020,0
"33120",2020,0
"33121",2020,0
"33122",2020,0
"33123",2020,0
"33124",2020,0
"33125",2020,0
"33126",2021,12
"33127",2021,0
"33128",2021,0
"33129",2021,2
"33130",2021,3
"33131",2021,0
"33132",2021,5
"33133",2021,0
"33134",2021,1
"33135",2021,0
"33136",2021,1
"33137",2021,3
"33138",2021,0
"33139",2021,3
"33140",2021,1
"33141",2021,2
"33142",2021,7
"33143",2021,3
"33144",2021,1
"33145",2021,0
"33146",2021,2
"33147",2021,3
"33148",2021,0
"33149",2021,1
"33150",2021,0
"33151",2021,1
"33152",2021,6
"33153",2021,3
"33154",2021,1
"33155",2021,0
"33156",2021,1
"33157",2021,1
"33158",2021,4
"33159",2021,1
"33160",2021,2
"33161",2021,2
"33162",2021,0
"33163",2021,1
"33164",2021,1
"33165",2021,0
"33166",2021,0
"33167",2021,1
"33168",2021,0
"33169",2021,0
"33170",2021,0
"33171",2021,0
"33172",2021,4
"33173",2021,0
"33174",2021,0
"33175",2021,0
"33176",2021,8
"33177",2021,0
"33178",2021,2
"33179",2021,4
"33180",2021,2
"33181",2021,7
"33182",2021,7
"33183",2021,6
"33184",2021,3
"33185",2021,9
"33186",2021,8
"33187",2021,10
"33188",2021,9
"33189",2021,20
"33190",2021,19
"33191",2021,12
"33192",2021,10
"33193",2021,12
"33194",2021,8
"33195",2021,10
"33196",2021,5
"33197",2021,0
"33198",2021,4
"33199",2021,1
"33200",2021,6
"33201",2021,2
"33202",2021,0
"33203",2021,1
"33204",2021,1
"33205",2022,1
"33206",2022,0
"33207",2022,1
"33208",2022,0
"33209",2022,0
"33210",2022,0
"33211",2022,0
"33212",2022,0
"33213",2022,4
"33214",2022,0
"33215",2022,0
"33216",2022,0
"33217",2022,1
"33218",2022,1
"33219",2022,1
"33220",2022,0
"33221",2022,0
"33222",2022,0
"33223",2022,0
"33224",2022,5
"33225",2022,1
"33226",2022,0
"33227",2022,1
"33228",2022,0
"33229",2022,0
"33230",2022,0
"33231",2022,0
"33232",2022,0
"33233",2022,0
"33234",2022,1
"33235",2022,0
"33236",2022,0
"33237",2022,0
"33238",2022,0
"33239",2022,0
"33240",2022,0
"33241",2022,0
"33242",2022,0
"33243",2022,0
"33244",2022,0
"33245",2022,0
"33246",2022,0
"33247",2022,0
"33248",2022,0
"33249",2022,0
"33250",2022,0
"33251",2022,0
"33252",2022,0
"33253",2022,0
"33254",2022,0
"33255",2022,0
"33256",2022,0
"33257",2022,0
"33258",2023,0
"33259",2023,2
"33260",2023,0
"33261",2023,0
"33262",2023,0
"33263",2023,0
"33264",2023,0
"33265",2023,0
"33266",2023,0
"33267",2023,1
"33268",2023,0
"33269",2023,0
"33270",2023,0
"33271",2023,0
"33272",2023,0
"33273",2023,0
"33274",2023,0
"33275",2023,0
"33276",2022,0
"33277",2022,0
"33278",2022,0
"33279",2022,0
"33280",2022,0
"33281",2022,0
"33282",2022,0
"33283",2022,0
"33284",2022,0
"33285",2022,0
"33286",2022,0
"33287",2022,0
"33288",2022,0
"33289",2022,0
"33290",2022,0
"33291",2022,0
"33292",2022,0
"33293",2022,0
"33294",2022,0
"33295",2022,0
"33296",2022,0
"33297",2022,0
"33298",2022,0
"33299",2022,0
"33300",2022,0
"33301",2022,0
"33302",2022,0
"33303",2022,0
"33304",2022,0
"33305",2022,0
"33306",2022,0
"33307",2022,0
"33308",2022,0
"33309",2022,0
"33310",2022,0
"33311",2022,0
"33312",2022,0
"33313",2022,0
"33314",2022,0
"33315",2022,0
"33316",2022,0
"33317",2022,1
"33318",2022,0
"33319",2022,0
"33320",2022,0
"33321",2022,0
"33322",2022,0
"33323",2022,0
"33324",2022,0
"33325",2022,0
"33326",2022,0
"33327",2022,0
"33328",2022,0
"33329",2022,0
"33330",2022,0
"33331",2022,0
"33332",2022,0
"33333",2022,0
"33334",2022,0
"33335",2022,0
"33336",2022,0
"33337",2022,0
"33338",2022,0
"33339",2022,0
"33340",2022,0
"33341",2022,0
"33342",2022,0
"33343",2022,0
"33344",2022,0
"33345",2022,0
"33346",2022,0
"33347",2022,0
"33348",2022,0
"33349",2022,0
"33350",2022,0
"33351",2022,0
"33352",2022,0
"33353",2022,0
"33354",2022,0
"33355",2022,0
"33356",2022,0
"33357",2022,0
"33358",2022,0
"33359",2022,0
"33360",2022,0
"33361",2022,0
"33362",2022,0
"33363",2022,0
"33364",2022,0
"33365",2022,0
"33366",2022,0
"33367",2022,0
"33368",2022,0
"33369",2022,0
"33370",2022,0
"33371",2022,0
"33372",2022,0
"33373",2022,0
"33374",2022,0
"33375",2022,0
"33376",2022,0
"33377",2022,0
"33378",2022,0
"33379",2022,0
"33380",2022,0
"33381",2022,0
"33382",2022,0
"33383",2022,0
"33384",2022,0
"33385",2023,0
"33386",2023,0
"33387",2023,0
"33388",2023,0
"33389",2023,0
"33390",2023,1
"33391",2023,0
"33392",2023,0
"33393",2023,0
"33394",2023,0
"33395",2023,0
"33396",2023,0
"33397",2023,0
"33398",2023,0
"33399",2023,0
"33400",2023,0
"33401",2023,0
"33402",2023,0
"33403",2023,0
"33404",2023,0
"33405",2023,0
"33406",2023,0
"33407",2023,0
"33408",2023,0
"33409",2023,0
"33410",2023,0
"33411",2023,0
"33412",2023,0
"33413",2023,0
"33414",2023,0
"33415",2023,0
"33416",2023,0
"33417",2023,0
"33418",2023,0
"33419",2023,0
"33420",2023,0
"33421",2023,0
"33422",2023,0
"33423",2023,0
"33424",2023,0
"33425",2023,0
"33426",2023,0
"33427",2023,0
"33428",2023,0
"33429",2023,0
"33430",2023,0
"33431",2023,0
"33432",2023,0
"33433",2023,0
"33434",2023,0
"33435",2023,0
"33436",2023,0
"33437",2023,0
"33438",2023,0
"33439",2023,0
"33440",2023,0
"33441",2023,0
"33442",2023,0
"33443",2023,0
"33444",2020,0
"33445",2020,0
"33446",2020,0
"33447",2020,0
"33448",2020,0
"33449",2020,0
"33450",2020,0
"33451",2020,0
"33452",2020,0
"33453",2020,0
"33454",2020,0
"33455",2020,0
"33456",2020,0
"33457",2020,1
"33458",2020,1
"33459",2020,0
"33460",2020,0
"33461",2020,0
"33462",2020,0
"33463",2020,0
"33464",2020,0
"33465",2020,0
"33466",2020,0
"33467",2020,0
"33468",2020,0
"33469",2020,0
"33470",2020,0
"33471",2020,0
"33472",2020,0
"33473",2020,0
"33474",2020,0
"33475",2020,0
"33476",2020,0
"33477",2020,0
"33478",2020,1
"33479",2020,0
"33480",2020,0
"33481",2020,0
"33482",2020,0
"33483",2020,0
"33484",2020,1
"33485",2020,0
"33486",2020,0
"33487",2020,0
"33488",2020,0
"33489",2020,2
"33490",2020,0
"33491",2020,0
"33492",2020,0
"33493",2020,0
"33494",2020,0
"33495",2020,0
"33496",2020,0
"33497",2020,0
"33498",2020,0
"33499",2020,0
"33500",2020,0
"33501",2020,0
"33502",2020,0
"33503",2020,0
"33504",2020,0
"33505",2020,0
"33506",2020,0
"33507",2020,0
"33508",2020,0
"33509",2020,0
"33510",2020,1
"33511",2020,0
"33512",2020,0
"33513",2020,1
"33514",2020,0
"33515",2020,2
"33516",2020,0
"33517",2020,0
"33518",2020,0
"33519",2020,0
"33520",2020,0
"33521",2020,0
"33522",2020,0
"33523",2020,0
"33524",2020,0
"33525",2020,0
"33526",2020,0
"33527",2020,0
"33528",2020,0
"33529",2020,0
"33530",2020,0
"33531",2020,0
"33532",2020,0
"33533",2020,0
"33534",2020,0
"33535",2020,0
"33536",2020,0
"33537",2020,0
"33538",2020,0
"33539",2020,1
"33540",2020,1
"33541",2020,0
"33542",2020,0
"33543",2020,0
"33544",2020,0
"33545",2020,0
"33546",2020,0
"33547",2020,0
"33548",2020,0
"33549",2020,0
"33550",2020,0
"33551",2020,0
"33552",2020,0
"33553",2020,0
"33554",2020,0
"33555",2020,0
"33556",2020,0
"33557",2020,1
"33558",2020,2
"33559",2020,0
"33560",2020,1
"33561",2020,0
"33562",2020,1
"33563",2020,1
"33564",2020,0
"33565",2020,1
"33566",2020,4
"33567",2020,0
"33568",2020,1
"33569",2020,1
"33570",2020,1
"33571",2020,2
"33572",2020,2
"33573",2020,1
"33574",2020,5
"33575",2020,4
"33576",2020,2
"33577",2020,5
"33578",2020,7
"33579",2020,8
"33580",2020,4
"33581",2020,2
"33582",2020,3
"33583",2020,9
"33584",2020,7
"33585",2020,11
"33586",2020,6
"33587",2020,11
"33588",2020,10
"33589",2020,8
"33590",2020,7
"33591",2020,10
"33592",2020,4
"33593",2020,8
"33594",2020,9
"33595",2020,10
"33596",2020,10
"33597",2020,9
"33598",2020,18
"33599",2020,10
"33600",2020,7
"33601",2020,9
"33602",2020,11
"33603",2020,8
"33604",2020,9
"33605",2020,9
"33606",2020,10
"33607",2020,3
"33608",2020,10
"33609",2020,10
"33610",2020,7
"33611",2020,12
"33612",2020,7
"33613",2020,8
"33614",2020,7
"33615",2020,7
"33616",2020,14
"33617",2020,10
"33618",2020,11
"33619",2020,10
"33620",2020,11
"33621",2020,11
"33622",2020,7
"33623",2020,7
"33624",2020,10
"33625",2020,7
"33626",2020,9
"33627",2020,9
"33628",2020,13
"33629",2020,19
"33630",2020,21
"33631",2020,12
"33632",2020,24
"33633",2020,16
"33634",2020,7
"33635",2020,15
"33636",2020,16
"33637",2020,12
"33638",2020,16
"33639",2020,17
"33640",2020,20
"33641",2020,20
"33642",2020,21
"33643",2020,18
"33644",2020,15
"33645",2020,21
"33646",2020,14
"33647",2020,17
"33648",2020,16
"33649",2020,19
"33650",2020,14
"33651",2020,19
"33652",2020,24
"33653",2020,13
"33654",2020,13
"33655",2020,20
"33656",2020,21
"33657",2020,16
"33658",2020,17
"33659",2020,20
"33660",2020,16
"33661",2020,15
"33662",2020,21
"33663",2020,14
"33664",2020,18
"33665",2020,16
"33666",2020,10
"33667",2020,25
"33668",2020,9
"33669",2020,15
"33670",2020,11
"33671",2020,10
"33672",2020,18
"33673",2020,14
"33674",2020,15
"33675",2020,14
"33676",2020,17
"33677",2020,16
"33678",2020,14
"33679",2020,17
"33680",2020,11
"33681",2020,17
"33682",2020,14
"33683",2020,14
"33684",2020,11
"33685",2020,8
"33686",2020,15
"33687",2020,12
"33688",2020,13
"33689",2020,9
"33690",2020,11
"33691",2020,12
"33692",2020,15
"33693",2020,11
"33694",2020,11
"33695",2020,14
"33696",2020,10
"33697",2020,9
"33698",2020,9
"33699",2020,11
"33700",2020,12
"33701",2020,10
"33702",2020,11
"33703",2020,9
"33704",2020,16
"33705",2020,10
"33706",2020,7
"33707",2020,21
"33708",2020,12
"33709",2020,5
"33710",2020,11
"33711",2020,10
"33712",2020,15
"33713",2020,11
"33714",2020,5
"33715",2020,8
"33716",2020,18
"33717",2020,16
"33718",2020,20
"33719",2020,17
"33720",2020,15
"33721",2020,21
"33722",2020,18
"33723",2020,18
"33724",2020,13
"33725",2020,18
"33726",2020,8
"33727",2020,15
"33728",2020,20
"33729",2020,11
"33730",2020,13
"33731",2020,16
"33732",2020,15
"33733",2020,12
"33734",2020,14
"33735",2020,14
"33736",2020,14
"33737",2020,21
"33738",2020,17
"33739",2020,14
"33740",2020,17
"33741",2020,10
"33742",2020,12
"33743",2021,15
"33744",2021,14
"33745",2021,8
"33746",2021,12
"33747",2021,13
"33748",2021,11
"33749",2021,19
"33750",2021,19
"33751",2021,19
"33752",2021,19
"33753",2021,17
"33754",2021,16
"33755",2021,15
"33756",2021,14
"33757",2021,17
"33758",2021,17
"33759",2021,15
"33760",2021,17
"33761",2021,16
"33762",2021,9
"33763",2021,19
"33764",2021,15
"33765",2021,14
"33766",2021,12
"33767",2021,14
"33768",2021,11
"33769",2021,15
"33770",2021,9
"33771",2021,17
"33772",2021,15
"33773",2021,5
"33774",2021,8
"33775",2021,15
"33776",2021,7
"33777",2021,7
"33778",2021,9
"33779",2021,12
"33780",2021,10
"33781",2021,8
"33782",2021,7
"33783",2021,5
"33784",2021,6
"33785",2021,3
"33786",2021,9
"33787",2021,4
"33788",2021,5
"33789",2021,4
"33790",2021,7
"33791",2021,7
"33792",2021,8
"33793",2021,11
"33794",2021,7
"33795",2021,8
"33796",2021,6
"33797",2021,5
"33798",2021,3
"33799",2021,8
"33800",2021,3
"33801",2021,4
"33802",2021,3
"33803",2021,3
"33804",2021,6
"33805",2021,8
"33806",2021,4
"33807",2021,5
"33808",2021,4
"33809",2021,2
"33810",2021,3
"33811",2021,3
"33812",2021,7
"33813",2021,4
"33814",2021,7
"33815",2021,3
"33816",2021,5
"33817",2021,8
"33818",2021,6
"33819",2021,5
"33820",2021,5
"33821",2021,3
"33822",2021,2
"33823",2021,1
"33824",2021,3
"33825",2021,4
"33826",2021,4
"33827",2021,6
"33828",2021,9
"33829",2021,8
"33830",2021,5
"33831",2021,6
"33832",2021,7
"33833",2021,8
"33834",2021,8
"33835",2021,5
"33836",2021,4
"33837",2021,7
"33838",2021,2
"33839",2021,9
"33840",2021,8
"33841",2021,4
"33842",2021,7
"33843",2021,7
"33844",2021,6
"33845",2021,6
"33846",2021,6
"33847",2021,8
"33848",2021,10
"33849",2021,11
"33850",2021,6
"33851",2021,13
"33852",2021,7
"33853",2021,8
"33854",2021,5
"33855",2021,11
"33856",2021,10
"33857",2021,11
"33858",2021,7
"33859",2021,15
"33860",2021,10
"33861",2021,18
"33862",2021,16
"33863",2021,15
"33864",2021,14
"33865",2021,23
"33866",2021,12
"33867",2021,24
"33868",2021,20
"33869",2021,16
"33870",2021,15
"33871",2021,24
"33872",2021,21
"33873",2021,23
"33874",2021,21
"33875",2021,26
"33876",2021,26
"33877",2021,32
"33878",2021,33
"33879",2021,24
"33880",2021,22
"33881",2021,32
"33882",2021,48
"33883",2021,23
"33884",2021,40
"33885",2021,29
"33886",2021,32
"33887",2021,23
"33888",2021,29
"33889",2021,28
"33890",2021,31
"33891",2021,21
"33892",2021,33
"33893",2021,31
"33894",2021,29
"33895",2021,19
"33896",2021,33
"33897",2021,24
"33898",2021,26
"33899",2021,29
"33900",2021,22
"33901",2021,30
"33902",2021,23
"33903",2021,23
"33904",2021,27
"33905",2021,20
"33906",2021,24
"33907",2021,24
"33908",2021,23
"33909",2021,19
"33910",2021,19
"33911",2021,30
"33912",2021,22
"33913",2021,14
"33914",2021,17
"33915",2021,16
"33916",2021,24
"33917",2021,16
"33918",2021,21
"33919",2021,14
"33920",2021,21
"33921",2021,12
"33922",2021,15
"33923",2021,19
"33924",2021,13
"33925",2021,6
"33926",2021,7
"33927",2021,12
"33928",2021,17
"33929",2021,15
"33930",2021,8
"33931",2021,14
"33932",2021,13
"33933",2021,7
"33934",2021,13
"33935",2021,13
"33936",2021,8
"33937",2021,18
"33938",2021,17
"33939",2021,13
"33940",2021,15
"33941",2021,17
"33942",2021,6
"33943",2021,15
"33944",2021,11
"33945",2021,9
"33946",2021,10
"33947",2021,8
"33948",2021,8
"33949",2021,8
"33950",2021,17
"33951",2021,15
"33952",2021,6
"33953",2021,10
"33954",2021,16
"33955",2021,17
"33956",2021,12
"33957",2021,6
"33958",2021,11
"33959",2021,11
"33960",2021,17
"33961",2021,21
"33962",2021,16
"33963",2021,12
"33964",2021,8
"33965",2021,18
"33966",2021,7
"33967",2021,16
"33968",2021,14
"33969",2021,12
"33970",2021,14
"33971",2021,11
"33972",2021,19
"33973",2021,14
"33974",2021,15
"33975",2021,12
"33976",2021,16
"33977",2021,18
"33978",2021,12
"33979",2021,19
"33980",2021,17
"33981",2021,16
"33982",2021,23
"33983",2021,14
"33984",2021,26
"33985",2021,14
"33986",2021,21
"33987",2021,14
"33988",2021,17
"33989",2021,17
"33990",2021,28
"33991",2021,25
"33992",2021,25
"33993",2021,24
"33994",2021,31
"33995",2021,29
"33996",2021,19
"33997",2021,33
"33998",2021,26
"33999",2021,25
"34000",2021,27
"34001",2021,19
"34002",2021,38
"34003",2021,30
"34004",2021,30
"34005",2021,42
"34006",2021,32
"34007",2021,33
"34008",2021,42
"34009",2021,30
"34010",2021,40
"34011",2021,21
"34012",2021,25
"34013",2021,35
"34014",2021,28
"34015",2021,39
"34016",2021,33
"34017",2021,37
"34018",2021,27
"34019",2021,28
"34020",2021,27
"34021",2021,26
"34022",2021,28
"34023",2021,31
"34024",2021,31
"34025",2021,28
"34026",2021,29
"34027",2021,23
"34028",2021,34
"34029",2021,20
"34030",2021,26
"34031",2021,27
"34032",2021,26
"34033",2021,22
"34034",2021,17
"34035",2021,21
"34036",2021,23
"34037",2021,15
"34038",2021,32
"34039",2021,19
"34040",2021,14
"34041",2021,14
"34042",2021,9
"34043",2021,14
"34044",2021,11
"34045",2021,13
"34046",2021,8
"34047",2021,18
"34048",2021,13
"34049",2021,18
